ProjectID,CruiseID,Nuts_Sample_Code,Sample Date,Start time (local),Transect,Station,Latitude,Longitude,pressure,po4,nh4,sio2,no2,no3,no3+no2,comments
PaCOOS,AR0403,051004NH10,5/10/2004,1/0/1900,Newport Hydrographic,NH10,44.65169907,-124.2947998,30,1.411800027,0.035700001,19.44420052,0.128999993,15.22410011,15.35309982,
PaCOOS,AR0403,051004NH10,5/10/2004,1/0/1900,Newport Hydrographic,NH10,44.65169907,-124.2947998,30,1.411800027,0.035700001,19.44420052,0.128999993,15.22410011,15.35309982,
PaCOOS,AR0403,051004NH10,5/10/2004,1/0/1900,Newport Hydrographic,NH10,44.65169907,-124.2947998,50,1.862599969,0.046799999,28.64369965,0.252000004,22.19029999,22.4423008,
PaCOOS,AR0403,051004NH10,5/10/2004,1/0/1900,Newport Hydrographic,NH10,44.65169907,-124.2947998,50,1.862599969,0.046799999,28.64369965,0.252000004,22.19029999,22.4423008,
PaCOOS,AR0403,051004NH15,5/10/2004,1/0/1900,Newport Hydrographic,NH15,44.65169907,-124.4116974,1,0.143399999,,8.637299538,0.0091,0.351799995,0.360900015,NH4 Numbers Bad
PaCOOS,AR0403,051004NH15,5/10/2004,1/0/1900,Newport Hydrographic,NH15,44.65169907,-124.4116974,1,0.143399999,,8.637299538,0.0091,0.351799995,0.360900015,NH4 Numbers Bad
PaCOOS,AR0403,051004NH15,5/10/2004,1/0/1900,Newport Hydrographic,NH15,44.65169907,-124.4116974,10,0.292499989,0,5.171700001,0.0418,0.262600005,0.304399997,
PaCOOS,AR0403,051004NH15,5/10/2004,1/0/1900,Newport Hydrographic,NH15,44.65169907,-124.4116974,10,0.292499989,0,5.171700001,0.0418,0.262600005,0.304399997,
PaCOOS,AR0403,051004NH15,5/10/2004,1/0/1900,Newport Hydrographic,NH15,44.65169907,-124.4116974,20,0.501900017,,5.338200092,0.034000002,0.334699988,0.368699998,NH4 Numbers Bad
PaCOOS,AR0403,051004NH15,5/10/2004,1/0/1900,Newport Hydrographic,NH15,44.65169907,-124.4116974,20,0.501900017,,5.338200092,0.034000002,0.334699988,0.368699998,NH4 Numbers Bad
PaCOOS,AR0403,051004NH15,5/10/2004,1/0/1900,Newport Hydrographic,NH15,44.65169907,-124.4116974,31,0.906099975,0.0022,7.027299881,0.083700001,6.358699799,6.442399979,
PaCOOS,AR0403,051004NH15,5/10/2004,1/0/1900,Newport Hydrographic,NH15,44.65169907,-124.4116974,31,0.906099975,0.0022,7.027299881,0.083700001,6.358699799,6.442399979,
PaCOOS,AR0403,051004NH15,5/10/2004,1/0/1900,Newport Hydrographic,NH15,44.65169907,-124.4116974,50,1.161599994,0.0539,10.67010021,0.043400001,10.33250046,10.37590027,
PaCOOS,AR0403,051004NH15,5/10/2004,1/0/1900,Newport Hydrographic,NH15,44.65169907,-124.4116974,50,1.161599994,0.0539,10.67010021,0.043400001,10.33250046,10.37590027,
PaCOOS,AR0403,051004NH15,5/10/2004,1/0/1900,Newport Hydrographic,NH15,44.65169907,-124.4116974,76,1.654500008,0.0023,19.05279922,0.043699998,17.8321991,17.87590027,
PaCOOS,AR0403,051004NH15,5/10/2004,1/0/1900,Newport Hydrographic,NH15,44.65169907,-124.4116974,76,1.654500008,0.0023,19.05279922,0.043699998,17.8321991,17.87590027,
PaCOOS,AR0403,051004NH20,5/10/2004,1/0/1900,Newport Hydrographic,NH20,44.65169907,-124.5282974,1,0.315699995,0.26820001,3.373899937,0,0.458299994,0.458299994,
PaCOOS,AR0403,051004NH20,5/10/2004,1/0/1900,Newport Hydrographic,NH20,44.65169907,-124.5282974,1,0.315699995,0.26820001,3.373899937,0,0.458299994,0.458299994,
PaCOOS,AR0403,051004NH20,5/10/2004,1/0/1900,Newport Hydrographic,NH20,44.65169907,-124.5282974,10,0.39379999,0.0142,3.540499926,0.0076,0.454600006,0.462199986,
PaCOOS,AR0403,051004NH20,5/10/2004,1/0/1900,Newport Hydrographic,NH20,44.65169907,-124.5282974,10,0.39379999,0.0142,3.540499926,0.0076,0.454600006,0.462199986,
PaCOOS,AR0403,051004NH20,5/10/2004,1/0/1900,Newport Hydrographic,NH20,44.65169907,-124.5282974,20,0.433099985,0.028999999,2.759500027,0,0.345299989,0.345299989,
PaCOOS,AR0403,051004NH20,5/10/2004,1/0/1900,Newport Hydrographic,NH20,44.65169907,-124.5282974,20,0.433099985,0.028999999,2.759500027,0,0.345299989,0.345299989,
PaCOOS,AR0403,051004NH20,5/10/2004,1/0/1900,Newport Hydrographic,NH20,44.65169907,-124.5282974,31,0.528999984,0.0513,3.557800055,0.032499999,1.162199974,1.194700003,
PaCOOS,AR0403,051004NH20,5/10/2004,1/0/1900,Newport Hydrographic,NH20,44.65169907,-124.5282974,31,0.528999984,0.0513,3.557800055,0.032499999,1.162199974,1.194700003,
PaCOOS,AR0403,051004NH20,5/10/2004,1/0/1900,Newport Hydrographic,NH20,44.65169907,-124.5282974,51,0.841099977,0.059,5.935400009,0.097599998,6.234000206,6.331600189,
PaCOOS,AR0403,051004NH20,5/10/2004,1/0/1900,Newport Hydrographic,NH20,44.65169907,-124.5282974,51,0.841099977,0.059,5.935400009,0.097599998,6.234000206,6.331600189,
PaCOOS,AR0403,051004NH20,5/10/2004,1/0/1900,Newport Hydrographic,NH20,44.65169907,-124.5282974,101,2.138299942,,32.79100037,0.073600002,24.55809975,24.63170052,NH4 Numbers Bad
PaCOOS,AR0403,051004NH20,5/10/2004,1/0/1900,Newport Hydrographic,NH20,44.65169907,-124.5282974,101,2.138299942,,32.79100037,0.073600002,24.55809975,24.63170052,NH4 Numbers Bad
PaCOOS,AR0403,051004NH25,5/10/2004,1/0/1900,Newport Hydrographic,NH25,44.65169907,-124.6500015,1,0.30309999,0.068800002,3.146399975,0.005,0.119999997,0.125,
PaCOOS,AR0403,051004NH25,5/10/2004,1/0/1900,Newport Hydrographic,NH25,44.65169907,-124.6500015,1,0.30309999,0.068800002,3.146399975,0.005,0.119999997,0.125,
PaCOOS,AR0403,051004NH25,5/10/2004,1/0/1900,Newport Hydrographic,NH25,44.65169907,-124.6500015,1,0.30309999,0.068800002,3.146399975,0.005,0.119999997,0.125,
PaCOOS,AR0403,051004NH25,5/10/2004,1/0/1900,Newport Hydrographic,NH25,44.65169907,-124.6500015,10,0.31400001,0.069200002,3.155100107,0.021500001,0.349099994,0.370599985,
PaCOOS,AR0403,051004NH25,5/10/2004,1/0/1900,Newport Hydrographic,NH25,44.65169907,-124.6500015,10,0.31400001,0.069200002,3.155100107,0.021500001,0.349099994,0.370599985,
PaCOOS,AR0403,051004NH25,5/10/2004,1/0/1900,Newport Hydrographic,NH25,44.65169907,-124.6500015,10,0.31400001,0.069200002,3.155100107,0.021500001,0.349099994,0.370599985,
PaCOOS,AR0403,051004NH25,5/10/2004,1/0/1900,Newport Hydrographic,NH25,44.65169907,-124.6500015,20,0.392199993,0.048099998,3.479799986,0,0.495400012,0.495400012,
PaCOOS,AR0403,051004NH25,5/10/2004,1/0/1900,Newport Hydrographic,NH25,44.65169907,-124.6500015,20,0.392199993,0.048099998,3.479799986,0,0.495400012,0.495400012,
PaCOOS,AR0403,051004NH25,5/10/2004,1/0/1900,Newport Hydrographic,NH25,44.65169907,-124.6500015,20,0.392199993,0.048099998,3.479799986,0,0.495400012,0.495400012,
PaCOOS,AR0403,051004NH25,5/10/2004,1/0/1900,Newport Hydrographic,NH25,44.65169907,-124.6500015,30,0.456200004,0.0124,2.382699966,0.030200001,0.469099998,0.499300003,
PaCOOS,AR0403,051004NH25,5/10/2004,1/0/1900,Newport Hydrographic,NH25,44.65169907,-124.6500015,30,0.456200004,0.0124,2.382699966,0.030200001,0.469099998,0.499300003,
PaCOOS,AR0403,051004NH25,5/10/2004,1/0/1900,Newport Hydrographic,NH25,44.65169907,-124.6500015,30,0.456200004,0.0124,2.382699966,0.030200001,0.469099998,0.499300003,
PaCOOS,AR0403,051004NH25,5/10/2004,1/0/1900,Newport Hydrographic,NH25,44.65169907,-124.6500015,51,0.722100019,0.395099998,4.129000187,0.071000002,2.365600109,2.43659997,
PaCOOS,AR0403,051004NH25,5/10/2004,1/0/1900,Newport Hydrographic,NH25,44.65169907,-124.6500015,51,0.722100019,0.395099998,4.129000187,0.071000002,2.365600109,2.43659997,
PaCOOS,AR0403,051004NH25,5/10/2004,1/0/1900,Newport Hydrographic,NH25,44.65169907,-124.6500015,51,0.722100019,0.395099998,4.129000187,0.071000002,2.365600109,2.43659997,
PaCOOS,AR0403,051004NH25,5/10/2004,1/0/1900,Newport Hydrographic,NH25,44.65169907,-124.6500015,100,1.806499958,0.128600001,22.46069908,0.0308,20.05080032,20.08160019,
PaCOOS,AR0403,051004NH25,5/10/2004,1/0/1900,Newport Hydrographic,NH25,44.65169907,-124.6500015,100,1.806499958,0.128600001,22.46069908,0.0308,20.05080032,20.08160019,
PaCOOS,AR0403,051004NH25,5/10/2004,1/0/1900,Newport Hydrographic,NH25,44.65169907,-124.6500015,100,1.806499958,0.128600001,22.46069908,0.0308,20.05080032,20.08160019,
PaCOOS,AR0403,051004NH25,5/10/2004,1/0/1900,Newport Hydrographic,NH25,44.65169907,-124.6500015,196,2.387799978,0.035,41.73920059,0.055399999,28.5468998,28.60230064,
PaCOOS,AR0403,051004NH25,5/10/2004,1/0/1900,Newport Hydrographic,NH25,44.65169907,-124.6500015,196,2.387799978,0.035,41.73920059,0.055399999,28.5468998,28.60230064,
PaCOOS,AR0403,051004NH25,5/10/2004,1/0/1900,Newport Hydrographic,NH25,44.65169907,-124.6500015,196,2.387799978,0.035,41.73920059,0.055399999,28.5468998,28.60230064,
PaCOOS,AR0403,051004NH25,5/10/2004,1/0/1900,Newport Hydrographic,NH25,44.65169907,-124.6500015,247,2.614900112,0.071599998,48.69649887,0.047600001,31.45639992,31.50399971,
PaCOOS,AR0403,051004NH25,5/10/2004,1/0/1900,Newport Hydrographic,NH25,44.65169907,-124.6500015,247,2.614900112,0.071599998,48.69649887,0.047600001,31.45639992,31.50399971,
PaCOOS,AR0403,051004NH25,5/10/2004,1/0/1900,Newport Hydrographic,NH25,44.65169907,-124.6500015,247,2.614900112,0.071599998,48.69649887,0.047600001,31.45639992,31.50399971,
PaCOOS,AR0403,051004NH35,5/10/2004,1/0/1900,Newport Hydrographic,NH35,44.65169907,-124.8833008,1,0.370999992,0.308600008,3.514699936,0.0504,0.100699998,0.151099995,
PaCOOS,AR0403,051004NH35,5/10/2004,1/0/1900,Newport Hydrographic,NH35,44.65169907,-124.8833008,1,0.370999992,0.308600008,3.514699936,0.0504,0.100699998,0.151099995,
PaCOOS,AR0403,051004NH35,5/10/2004,1/0/1900,Newport Hydrographic,NH35,44.65169907,-124.8833008,9,0.356900007,0.069200002,3.529200077,0.042800002,0.047600001,0.090400003,no bottle 8
PaCOOS,AR0403,051004NH35,5/10/2004,1/0/1900,Newport Hydrographic,NH35,44.65169907,-124.8833008,9,0.356900007,0.069200002,3.529200077,0.042800002,0.047600001,0.090400003,no bottle 8
PaCOOS,AR0403,051004NH35,5/10/2004,1/0/1900,Newport Hydrographic,NH35,44.65169907,-124.8833008,20,0.360599995,0.063900001,2.574300051,0.035300002,0.121299997,0.156599998,
PaCOOS,AR0403,051004NH35,5/10/2004,1/0/1900,Newport Hydrographic,NH35,44.65169907,-124.8833008,20,0.360599995,0.063900001,2.574300051,0.035300002,0.121299997,0.156599998,
PaCOOS,AR0403,051004NH35,5/10/2004,1/0/1900,Newport Hydrographic,NH35,44.65169907,-124.8833008,30,0.378500015,0.090499997,0.649900019,0.043499999,0.115900002,0.159400001,
PaCOOS,AR0403,051004NH35,5/10/2004,1/0/1900,Newport Hydrographic,NH35,44.65169907,-124.8833008,30,0.378500015,0.090499997,0.649900019,0.043499999,0.115900002,0.159400001,
PaCOOS,AR0403,051004NH35,5/10/2004,1/0/1900,Newport Hydrographic,NH35,44.65169907,-124.8833008,51,0.780200005,0.180899993,5.188099861,0.209399998,4.711200237,4.920599937,
PaCOOS,AR0403,051004NH35,5/10/2004,1/0/1900,Newport Hydrographic,NH35,44.65169907,-124.8833008,51,0.780200005,0.180899993,5.188099861,0.209399998,4.711200237,4.920599937,
PaCOOS,AR0403,051004NH35,5/10/2004,1/0/1900,Newport Hydrographic,NH35,44.65169907,-124.8833008,100,1.803500056,0.021299999,24.10619926,0.044100001,22.44499969,22.4890995,
PaCOOS,AR0403,051004NH35,5/10/2004,1/0/1900,Newport Hydrographic,NH35,44.65169907,-124.8833008,100,1.803500056,0.021299999,24.10619926,0.044100001,22.44499969,22.4890995,
PaCOOS,AR0403,051004NH35,5/10/2004,1/0/1900,Newport Hydrographic,NH35,44.65169907,-124.8833008,201,2.325700045,0.0106,43.02510071,0.0287,31.90049934,31.92919922,
PaCOOS,AR0403,051004NH35,5/10/2004,1/0/1900,Newport Hydrographic,NH35,44.65169907,-124.8833008,201,2.325700045,0.0106,43.02510071,0.0287,31.90049934,31.92919922,
PaCOOS,AR0403,051004NH35,5/10/2004,1/0/1900,Newport Hydrographic,NH35,44.65169907,-124.8833008,395,2.865600109,0.0053,70.0236969,0.028999999,38.67139816,38.70040131,
PaCOOS,AR0403,051004NH35,5/10/2004,1/0/1900,Newport Hydrographic,NH35,44.65169907,-124.8833008,395,2.865600109,0.0053,70.0236969,0.028999999,38.67139816,38.70040131,
PaCOOS,AR0605,051006NH05,5/10/2006,1/0/1900,Newport Hydrographic,NH05,44.65169907,-124.1750031,1,0.885599971,0.127700001,14.35330009,0.270700008,6.854300022,7.125,
PaCOOS,AR0605,051006NH05,5/10/2006,1/0/1900,Newport Hydrographic,NH05,44.65169907,-124.1750031,5,1.312700033,0.287900001,30.23270035,0.371899992,12.30990028,12.68179989,
PaCOOS,AR0605,051006NH05,5/10/2006,1/0/1900,Newport Hydrographic,NH05,44.65169907,-124.1750031,10,1.385200024,0.315400004,27.60820007,0.285699993,15.2489996,15.53469944,
PaCOOS,AR0605,051006NH05,5/10/2006,1/0/1900,Newport Hydrographic,NH05,44.65169907,-124.1750031,20,2.206099987,0.050900001,38.65790176,0.150099993,26.95269966,27.10280037,
PaCOOS,AR0605,051006NH05,5/10/2006,1/0/1900,Newport Hydrographic,NH05,44.65169907,-124.1750031,30,2.539799929,0.467799991,47.68180084,0.0836,32.56549835,32.64909744,
PaCOOS,AR0605,051006NH05,5/10/2006,1/0/1900,Newport Hydrographic,NH05,44.65169907,-124.1750031,40,2.547800064,0.513000011,48.31529999,0.046599999,32.74909973,32.79570007,
PaCOOS,AR0605,051006NH05,5/10/2006,1/0/1900,Newport Hydrographic,NH05,44.65169907,-124.1750031,50,2.430399895,0.469700009,45.22280121,0.059,30.4939003,30.55290031,
PaCOOS,AR0605,051006NH10,5/10/2006,1/0/1900,Newport Hydrographic,NH10,44.65169907,-124.2947998,1,0.495000005,0.0889,7.253600121,0.141100004,0.828000009,0.969099998,
PaCOOS,AR0605,051006NH10,5/10/2006,1/0/1900,Newport Hydrographic,NH10,44.65169907,-124.2947998,5,0.7051,0.273900002,7.229300022,0.237499997,2.575799942,2.813299894,
PaCOOS,AR0605,051006NH10,5/10/2006,1/0/1900,Newport Hydrographic,NH10,44.65169907,-124.2947998,10,0.833000004,0.680299997,10.92310047,0.481999993,6.022600174,6.504600048,
PaCOOS,AR0605,051006NH10,5/10/2006,1/0/1900,Newport Hydrographic,NH10,44.65169907,-124.2947998,20,1.028900027,0.103699997,10.43500042,0.261999995,9.397399902,9.659399986,
PaCOOS,AR0605,051006NH10,5/10/2006,1/0/1900,Newport Hydrographic,NH10,44.65169907,-124.2947998,30,0.995800018,0.359499991,9.481699944,0.219899997,8.055299759,8.27519989,
PaCOOS,AR0605,051006NH10,5/10/2006,1/0/1900,Newport Hydrographic,NH10,44.65169907,-124.2947998,40,1.689100027,0.048700001,24.80820084,0,19.97769928,19.97769928,
PaCOOS,AR0605,051006NH10,5/10/2006,1/0/1900,Newport Hydrographic,NH10,44.65169907,-124.2947998,50,2.307399988,0.3222,45.88240051,0.076499999,29.45409966,29.53059959,
PaCOOS,AR0605,051006NH10,5/10/2006,1/0/1900,Newport Hydrographic,NH10,44.65169907,-124.2947998,60,2.403300047,0.117600001,43.23210144,0.0048,31.5352993,31.5401001,
PaCOOS,AR0605,051006NH10,5/10/2006,1/0/1900,Newport Hydrographic,NH10,44.65169907,-124.2947998,70,2.452600002,0.143199995,44.61510086,0.0418,31.96800041,32.00979996,
PaCOOS,AR0605,051006NH15,5/10/2006,1/0/1900,Newport Hydrographic,NH15,44.65169907,-124.4116974,1,0.416099995,0.587300003,4.210000038,0.25150001,0.871800005,1.123300076,
PaCOOS,AR0605,051006NH15,5/10/2006,1/0/1900,Newport Hydrographic,NH15,44.65169907,-124.4116974,5,0.361499995,0.699299991,4.176499844,0.239700004,1.150300026,1.389999986,
PaCOOS,AR0605,051006NH15,5/10/2006,1/0/1900,Newport Hydrographic,NH15,44.65169907,-124.4116974,10,0.421700001,2.238899946,5.255000114,0.373100013,2.845999956,3.219099998,
PaCOOS,AR0605,051006NH15,5/10/2006,1/0/1900,Newport Hydrographic,NH15,44.65169907,-124.4116974,19,0.844200015,0.0123,8.55850029,0.728900015,7.174200058,7.903100014,
PaCOOS,AR0605,051006NH15,5/10/2006,1/0/1900,Newport Hydrographic,NH15,44.65169907,-124.4116974,31,1.04429996,0.058600001,11.0685997,0.1175,10.16180038,10.27930069,
PaCOOS,AR0605,051006NH15,5/10/2006,1/0/1900,Newport Hydrographic,NH15,44.65169907,-124.4116974,41,0.993300021,1.100600004,13.8973999,0.096100003,12.28899956,12.38509941,
PaCOOS,AR0605,051006NH15,5/10/2006,1/0/1900,Newport Hydrographic,NH15,44.65169907,-124.4116974,51,1.505399942,0.075900003,21.33760071,0.074600004,18.0223999,18.09700012,
PaCOOS,AR0605,051006NH15,5/10/2006,1/0/1900,Newport Hydrographic,NH15,44.65169907,-124.4116974,60,1.777099967,0.131500006,27.03140068,0.101599999,21.94210052,22.04370117,
PaCOOS,AR0605,051006NH15,5/10/2006,1/0/1900,Newport Hydrographic,NH15,44.65169907,-124.4116974,77,1.848099947,0.055599999,31.45479965,0.080200002,24.21139908,24.29159927,
PaCOOS,AR0605,051006NH20,5/10/2006,1/0/1900,Newport Hydrographic,NH20,44.65169907,-124.5282974,1,0.452800006,0.174899995,4.243500233,0.195500001,1.407799959,1.603299975,
PaCOOS,AR0605,051006NH20,5/10/2006,1/0/1900,Newport Hydrographic,NH20,44.65169907,-124.5282974,8,0.435600013,0.663800001,5.229499817,0.197600007,1.478299975,1.675899982,
PaCOOS,AR0605,051006NH20,5/10/2006,1/0/1900,Newport Hydrographic,NH20,44.65169907,-124.5282974,20,0.558399975,0.917900026,5.421500206,0.305999994,2.527499914,2.833499908,
PaCOOS,AR0605,051006NH20,5/10/2006,1/0/1900,Newport Hydrographic,NH20,44.65169907,-124.5282974,30,0.713400006,0.186399996,5.13740015,0.365999997,4.641200066,5.007200241,
PaCOOS,AR0605,051006NH20,5/10/2006,1/0/1900,Newport Hydrographic,NH20,44.65169907,-124.5282974,40,0.904299974,0.234099999,8.820099831,0.445300013,7.343999863,7.789299965,
PaCOOS,AR0605,051006NH20,5/10/2006,1/0/1900,Newport Hydrographic,NH20,44.65169907,-124.5282974,50,0.923099995,0.169100001,9.804699898,0.1285,8.883000374,9.011500359,
PaCOOS,AR0605,051006NH20,5/10/2006,1/0/1900,Newport Hydrographic,NH20,44.65169907,-124.5282974,60,1.017099977,0.0103,10.15439987,0.256199986,8.960800171,9.217000008,
PaCOOS,AR0605,051006NH20,5/10/2006,1/0/1900,Newport Hydrographic,NH20,44.65169907,-124.5282974,70,1.075299978,0.0017,12.40699959,0.074699998,9.956899643,10.0316,
PaCOOS,AR0605,051006NH20,5/10/2006,1/0/1900,Newport Hydrographic,NH20,44.65169907,-124.5282974,102,1.951500058,1.334499955,34.95449829,0.076800004,26.67340088,26.75020027,
PaCOOS,AR0605,051006NH20,5/10/2006,1/0/1900,Newport Hydrographic,NH20,44.65169907,-124.5282974,136,2.418800116,1.457000017,49.09189987,0.204400003,31.34589958,31.55029869,
PaCOOS,AR0605,051006NH25,5/10/2006,1/0/1900,Newport Hydrographic,NH25,44.65169907,-124.6500015,1,0.258599997,0.0107,4.242300034,0.078699999,0.067299999,0.145999998,
PaCOOS,AR0605,051006NH25,5/10/2006,1/0/1900,Newport Hydrographic,NH25,44.65169907,-124.6500015,10,0.460200012,0.218400002,6.505899906,0.216399997,1.777899981,1.994300008,
PaCOOS,AR0605,051006NH25,5/10/2006,1/0/1900,Newport Hydrographic,NH25,44.65169907,-124.6500015,20,0.873399973,1.159600019,7.653999805,0.770600021,5.527299881,6.297899723,
PaCOOS,AR0605,051006NH25,5/10/2006,1/0/1900,Newport Hydrographic,NH25,44.65169907,-124.6500015,30,0.93870002,0.605400026,8.483099937,0.94690001,6.855100155,7.802000046,
PaCOOS,AR0605,051006NH25,5/10/2006,1/0/1900,Newport Hydrographic,NH25,44.65169907,-124.6500015,40,0.961000025,0.512000024,8.834300041,0.735800028,7.341700077,8.077500343,
PaCOOS,AR0605,051006NH25,5/10/2006,1/0/1900,Newport Hydrographic,NH25,44.65169907,-124.6500015,50,0.994099975,0.070799999,10.29969978,0.244100004,9.199500084,9.443599701,
PaCOOS,AR0605,051006NH25,5/10/2006,1/0/1900,Newport Hydrographic,NH25,44.65169907,-124.6500015,70,1.167000055,0.0151,13.19690037,0.081500001,11.4769001,11.55840015,
PaCOOS,AR0605,051006NH25,5/10/2006,1/0/1900,Newport Hydrographic,NH25,44.65169907,-124.6500015,100,1.942499995,0.015900001,28.66349983,0.0933,24.75119972,24.84449959,
PaCOOS,AR0605,051006NH25,5/10/2006,1/0/1900,Newport Hydrographic,NH25,44.65169907,-124.6500015,150,2.28399992,0.214000002,39.98830032,0.114699997,30.10709953,30.22179985,
PaCOOS,AR0605,051006NH25,5/10/2006,1/0/1900,Newport Hydrographic,NH25,44.65169907,-124.6500015,200,2.783299923,0.0173,62.92070007,0.068400003,36.48040009,36.54880142,
PaCOOS,AR0605,051006NH35,5/10/2006,1/0/1900,Newport Hydrographic,NH35,44.65169907,-124.8833008,1,0.219999999,0.069700003,12.22229958,0,0.104699999,0.104699999,
PaCOOS,AR0605,051006NH35,5/10/2006,1/0/1900,Newport Hydrographic,NH35,44.65169907,-124.8833008,10,0.458600014,0.185499996,3.90350008,0.0601,0.863900006,0.924000025,
PaCOOS,AR0605,051006NH35,5/10/2006,1/0/1900,Newport Hydrographic,NH35,44.65169907,-124.8833008,20,0.650200009,0.256900012,5.044099808,0.213100001,3.286200047,3.499300003,
PaCOOS,AR0605,051006NH35,5/10/2006,1/0/1900,Newport Hydrographic,NH35,44.65169907,-124.8833008,30,0.805700004,0.550300002,7.444399834,0.407200009,5.393300056,5.800499916,
PaCOOS,AR0605,051006NH35,5/10/2006,1/0/1900,Newport Hydrographic,NH35,44.65169907,-124.8833008,40,0.889100015,0.506200016,8.74090004,0.590799987,6.427599907,7.018399715,
PaCOOS,AR0605,051006NH35,5/10/2006,1/0/1900,Newport Hydrographic,NH35,44.65169907,-124.8833008,50,0.961600006,0.142399997,10.03670025,0.815500021,7.621099949,8.436599731,
PaCOOS,AR0605,051006NH35,5/10/2006,1/0/1900,Newport Hydrographic,NH35,44.65169907,-124.8833008,70,1.203699946,0.0007,14.79459953,0.105499998,12.30760002,12.41310024,
PaCOOS,AR0605,051006NH35,5/10/2006,1/0/1900,Newport Hydrographic,NH35,44.65169907,-124.8833008,100,1.827900052,0.0099,26.15920067,0,22.10619926,22.10619926,
PaCOOS,AR0605,051006NH35,5/10/2006,1/0/1900,Newport Hydrographic,NH35,44.65169907,-124.8833008,150,2.221800089,0.037500001,36.47309875,0.0392,28.75519943,28.79439926,
PaCOOS,AR0605,051006NH45,5/10/2006,1/0/1900,Newport Hydrographic,NH45,44.65169907,-125.1166992,1,0.299199998,0.027799999,6.658599854,0.025,0.176899999,0.201900005,
PaCOOS,AR0605,051006NH45,5/10/2006,1/0/1900,Newport Hydrographic,NH45,44.65169907,-125.1166992,10,0.425300002,0.25909999,4.361999989,0.067100003,0.520600021,0.587700009,
PaCOOS,AR0605,051006NH45,5/10/2006,1/0/1900,Newport Hydrographic,NH45,44.65169907,-125.1166992,20,0.683799982,0.463800013,6.552599907,0.237800002,3.807800055,4.045599937,
PaCOOS,AR0605,051006NH45,5/10/2006,1/0/1900,Newport Hydrographic,NH45,44.65169907,-125.1166992,30,0.727599978,0.340700001,3.638900042,0.230499998,4.199500084,4.430000305,
PaCOOS,AR0605,051006NH45,5/10/2006,1/0/1900,Newport Hydrographic,NH45,44.65169907,-125.1166992,40,0.828599989,0.775900006,6.137599945,0.341899991,5.316699982,5.658599854,
PaCOOS,AR0605,051006NH45,5/10/2006,1/0/1900,Newport Hydrographic,NH45,44.65169907,-125.1166992,50,0.936800003,0.369300008,15.89859962,0.769999981,7.728199959,8.498199463,
PaCOOS,AR0605,051006NH45,5/10/2006,1/0/1900,Newport Hydrographic,NH45,44.65169907,-125.1166992,70,1.184399962,0.042300001,13.75720024,0.149100006,12.0309,12.18000031,
PaCOOS,AR0605,051006NH45,5/10/2006,1/0/1900,Newport Hydrographic,NH45,44.65169907,-125.1166992,100,1.42110002,0.0255,18.56749916,0.0526,16.03730011,16.08990097,
PaCOOS,AR0605,051006NH45,5/10/2006,1/0/1900,Newport Hydrographic,NH45,44.65169907,-125.1166992,150,2.315500021,0,39.74259949,0.0255,30.63030052,30.65579987,
PaCOOS,AR0605,051006NH45,5/10/2006,1/0/1900,Newport Hydrographic,NH45,44.65169907,-125.1166992,500,2.884500027,0.0274,77.1135025,0.0082,37.30960083,37.31780243,
NCC,SH1804,051018CM03,5/10/2018,1/0/1900,Cape Meares,CM03,45.47999954,-124.0299988,2,0.233600006,0.078100003,6.119800091,0.0285,0.118299998,0.146799996,
NCC,SH1804,051018CM03,5/10/2018,1/0/1900,Cape Meares,CM03,45.47999954,-124.0299988,10,0.323399991,0.066299997,3.283799887,0.054900002,0.272799999,0.327699989,
NCC,SH1804,051018CM03,5/10/2018,1/0/1900,Cape Meares,CM03,45.47999954,-124.0299988,54,2.168800116,0.211500004,47.82329941,0.0594,23.44779968,23.50720024,
NCC,SH1804,051018CM05,5/10/2018,1/0/1900,Cape Meares,CM05,45.47999954,-124.0899963,2,0.228,0.0104,6.725299835,0.032900002,0.060699999,0.093599997,
NCC,SH1804,051018CM05,5/10/2018,1/0/1900,Cape Meares,CM05,45.47999954,-124.0899963,8,0.205200002,0.0484,5.062799931,0.050099999,0.230000004,0.280099988,
NCC,SH1804,051018CM05,5/10/2018,1/0/1900,Cape Meares,CM05,45.47999954,-124.0899963,80,2.372699976,0.100299999,50.99150085,0.125300005,26.28499985,26.4102993,
NCC,SH1804,051018CM10,5/10/2018,1/0/1900,Cape Meares,CM10,45.47999954,-124.1999969,2,0.257200003,0.241600007,12.70160007,0.0198,0.537199974,0.556999981,
NCC,SH1804,051018CM10,5/10/2018,1/0/1900,Cape Meares,CM10,45.47999954,-124.1999969,10,0.518700004,0.417400002,5.099199772,0.038800001,0.79519999,0.833999991,
NCC,SH1804,051018CM10,5/10/2018,1/0/1900,Cape Meares,CM10,45.47999954,-124.1999969,128,2.536900043,0.703800023,53.96030045,0.120999999,28.91550064,29.03650093,
NCC,SH1804,051018CM15,5/10/2018,1/0/1900,Cape Meares,CM15,45.47999954,-124.3199997,2,0.244200006,0.205500007,10.08829975,0.0066,0.0779,0.0845,
NCC,SH1804,051018CM15,5/10/2018,1/0/1900,Cape Meares,CM15,45.47999954,-124.3199997,10,0.316199988,0.321799994,3.28550005,0,0.172800004,0.172800004,
